stem,image_path,is_poisoned,poisoned,has_target,support_ratio,perturbed_area_ratio,linf,psnr,lpips,method,steps,seed,support_source,objective,det_loss_mode,steps_eff
000033,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000033.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000034,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000034.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000035,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000035.png,1,1,1,0.55966400,0.55917867,0.06274512,32.498710,0.121168,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000036,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000036.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000039,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000039.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000041,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000041.png,1,1,1,0.14530330,0.14463063,0.06274512,38.374182,0.022161,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000042,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000042.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000044,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000044.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000046,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000046.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000047,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000047.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000048,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000048.png,1,1,1,0.79840000,0.79764800,0.06274512,31.131175,0.167383,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000050,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000050.png,1,1,1,0.54909867,0.54861333,0.06274512,32.580159,0.124484,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000051,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000051.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000052,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000052.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000060,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000060.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000061,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000061.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000063,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000063.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000064,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000064.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000065,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000065.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000066,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000066.png,1,1,1,0.02573333,0.02568000,0.06274512,45.222688,0.002661,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000072,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000072.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000073,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000073.png,1,1,1,0.23800000,0.23763200,0.06274512,36.530302,0.028296,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000077,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000077.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000078,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000078.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000081,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000081.png,1,1,1,0.38460060,0.38242643,0.06274512,34.328203,0.058985,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000083,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000083.png,1,1,1,0.18489489,0.18472072,0.06274512,36.934375,0.026067,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000089,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000089.png,1,1,1,0.59101070,0.58945455,0.06274512,32.597207,0.136451,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000091,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000091.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000093,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000093.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000095,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000095.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000099,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000099.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000101,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000101.png,1,1,1,0.58162162,0.58091291,0.06274512,32.405296,0.121897,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000102,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000102.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000104,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000104.png,1,1,1,0.78585586,0.78285886,0.06274512,31.451163,0.254196,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000107,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000107.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000109,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000109.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000110,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000110.png,1,1,1,0.02982400,0.02883733,0.06274509,47.113918,0.003403,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000112,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000112.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000113,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000113.png,1,1,1,0.07375301,0.07365663,0.06274512,41.662495,0.011634,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000117,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000117.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000118,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000118.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000120,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000120.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000121,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000121.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000122,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000122.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000123,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000123.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000125,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000125.png,1,1,1,0.02646933,0.02644267,0.06274512,45.065600,0.002306,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000129,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000129.png,1,1,1,0.72368862,0.72205988,0.06274512,31.379794,0.066559,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000130,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000130.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000131,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000131.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000132,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000132.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000133,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000133.png,1,1,1,0.71814765,0.71735123,0.06274512,31.082760,0.083292,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000134,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000134.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000138,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000138.png,1,1,1,0.73590361,0.73078916,0.06274512,31.161131,0.116276,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000140,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000140.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000141,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000141.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000142,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000142.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000143,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000143.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000146,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000146.png,1,1,1,0.10267380,0.10101604,0.06274512,39.913532,0.011230,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000147,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000147.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000150,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000150.png,1,1,1,0.01559159,0.01551952,0.06274512,46.917533,0.000796,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000153,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000153.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000154,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000154.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000156,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000156.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000158,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000158.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000159,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000159.png,1,1,1,0.02373574,0.02369369,0.06274512,45.755951,0.002937,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000161,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000161.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000162,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000162.png,1,1,1,0.13680533,0.13644267,0.06274512,39.330452,0.032108,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000163,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000163.png,1,1,1,0.36527315,0.36453241,0.06274512,34.609019,0.056165,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000164,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000164.png,1,1,1,0.26446933,0.25727467,0.06274512,36.252752,0.054315,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000165,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000165.png,1,1,1,0.71086010,0.70943005,0.06274512,32.215885,0.316234,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000169,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000169.png,1,1,1,0.03025225,0.03019219,0.06274512,43.736954,0.002688,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000170,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000170.png,1,1,1,0.84210667,0.84069867,0.06274512,30.980759,0.244848,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000171,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000171.png,1,1,1,0.70587200,0.70497600,0.06274512,31.982852,0.181127,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000173,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000173.png,1,1,1,0.20328363,0.20288177,0.06274512,36.738930,0.035445,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000174,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000174.png,1,1,1,0.55920120,0.55869670,0.06274512,32.592122,0.126580,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000177,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000177.png,1,1,1,0.51939200,0.51853867,0.06274512,32.553043,0.080021,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000180,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000180.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000184,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000184.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000187,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000187.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000189,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000189.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000190,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000190.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000192,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000192.png,1,1,1,0.39808000,0.39769600,0.06274512,34.195208,0.117993,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000193,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000193.png,1,1,1,0.97774400,0.97592533,0.06274512,30.335342,0.195981,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000194,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000194.png,1,1,1,0.15821708,0.15770089,0.06274512,38.850958,0.010273,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000198,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000198.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000200,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000200.png,1,1,1,0.88306827,0.88201606,0.06274512,30.440160,0.128334,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000203,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000203.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000207,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000207.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000208,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000208.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000209,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000209.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000210,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000210.png,1,1,1,0.00638503,0.00637968,0.06274512,50.083998,0.000884,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000211,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000211.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000214,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000214.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000215,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000215.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000218,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000218.png,1,1,1,0.33448649,0.33408408,0.06274512,35.037011,0.104952,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000219,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000219.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000220,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000220.png,1,1,1,0.01002667,0.01001067,0.06274512,48.717865,0.001059,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000221,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000221.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000222,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000222.png,1,1,1,0.26998400,0.26960533,0.06274512,35.442426,0.048498,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000224,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000224.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000225,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000225.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000228,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000228.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000229,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000229.png,1,1,1,0.36581867,0.36505600,0.06274512,34.446032,0.073413,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000232,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000232.png,1,1,1,0.00748267,0.00747733,0.06274509,50.143613,0.000979,rem_mask,40,0,unknown,target_score_proxy_eot,target_score_proxy_eot,40
000233,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000233.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000235,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000235.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000236,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000236.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000241,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000241.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
000242,/root/autodl-tmp/ue_project/runs/poisoned_datasets/rem_mask/steps40/seed0/images/train/000242.png,0,0,0,0.00000000,0.00000000,0.00000000,inf,0.000000,rem_mask,40,0,none,none,none,40
